Period,Practice_Code,Ref_Source,TF_Code,Firsts,Referrals
01/12/2013 00:00,B82002,C2C,370,0,4
01/12/2013 00:00,B82002,C2C,401,0,2
01/12/2013 00:00,B82002,C2C,420,1,1
01/12/2013 00:00,B82002,C2C,430,2,0
01/12/2013 00:00,B82002,C2C,502,2,0
01/12/2013 00:00,B82002,GP,100,8,25
01/12/2013 00:00,B82002,GP,101,5,9
01/12/2013 00:00,B82002,GP,103,2,0
01/12/2013 00:00,B82002,GP,104,1,0
01/12/2013 00:00,B82002,GP,106,1,0
01/12/2013 00:00,B82002,GP,107,1,0
01/12/2013 00:00,B82002,GP,110,3,8
01/12/2013 00:00,B82002,GP,120,12,8
01/12/2013 00:00,B82002,GP,130,12,12
01/12/2013 00:00,B82002,GP,160,0,2
01/12/2013 00:00,B82002,GP,191,1,0
01/12/2013 00:00,B82002,GP,300,1,0
01/12/2013 00:00,B82002,GP,301,2,4
01/12/2013 00:00,B82002,GP,302,1,1
01/12/2013 00:00,B82002,GP,303,6,6
01/12/2013 00:00,B82002,GP,307,2,0
01/12/2013 00:00,B82002,GP,320,0,7
01/12/2013 00:00,B82002,GP,330,10,19
01/12/2013 00:00,B82002,GP,340,1,5
01/12/2013 00:00,B82002,GP,341,2,0
01/12/2013 00:00,B82002,GP,361,2,1
01/12/2013 00:00,B82002,GP,400,0,1
01/12/2013 00:00,B82002,GP,410,2,3
01/12/2013 00:00,B82002,GP,420,5,9
01/12/2013 00:00,B82002,GP,430,0,5
01/12/2013 00:00,B82002,GP,502,5,12
01/12/2013 00:00,B82002,Other,100,0,1
01/12/2013 00:00,B82002,Other,110,4,8
01/12/2013 00:00,B82002,Other,120,1,1
01/12/2013 00:00,B82002,Other,130,3,6
01/12/2013 00:00,B82002,Other,190,0,1
01/12/2013 00:00,B82002,Other,301,2,0
01/12/2013 00:00,B82002,Other,302,0,2
01/12/2013 00:00,B82002,Other,320,6,12
01/12/2013 00:00,B82002,Other,401,0,1
01/12/2013 00:00,B82002,Other,410,0,1
01/12/2013 00:00,B82002,Other,420,0,1
01/12/2013 00:00,B82002,Other,430,0,1
01/12/2013 00:00,B82002,Other,501,0,6
01/12/2013 00:00,B82002,Other,502,0,1
01/12/2013 00:00,B82002,Other,510,0,2
01/12/2013 00:00,B82003,C2C,101,3,1
01/12/2013 00:00,B82003,C2C,110,1,2
01/12/2013 00:00,B82003,C2C,120,3,0
01/12/2013 00:00,B82003,C2C,300,1,0
01/12/2013 00:00,B82003,C2C,303,1,1
01/12/2013 00:00,B82003,C2C,320,10,1
01/12/2013 00:00,B82003,C2C,340,0,2
01/12/2013 00:00,B82003,C2C,361,0,1
01/12/2013 00:00,B82003,C2C,370,0,1
01/12/2013 00:00,B82003,C2C,400,0,1
01/12/2013 00:00,B82003,C2C,420,0,2
01/12/2013 00:00,B82003,C2C,502,4,1
01/12/2013 00:00,B82003,GP,100,3,8
01/12/2013 00:00,B82003,GP,101,3,1
01/12/2013 00:00,B82003,GP,103,3,0
01/12/2013 00:00,B82003,GP,104,2,0
01/12/2013 00:00,B82003,GP,107,1,0
01/12/2013 00:00,B82003,GP,120,7,12
01/12/2013 00:00,B82003,GP,130,10,8
01/12/2013 00:00,B82003,GP,190,0,1
01/12/2013 00:00,B82003,GP,216,1,0
01/12/2013 00:00,B82003,GP,300,1,1
01/12/2013 00:00,B82003,GP,301,3,3
01/12/2013 00:00,B82003,GP,307,2,0
01/12/2013 00:00,B82003,GP,320,3,2
01/12/2013 00:00,B82003,GP,329,1,0
01/12/2013 00:00,B82003,GP,330,11,6
01/12/2013 00:00,B82003,GP,340,2,2
01/12/2013 00:00,B82003,GP,341,1,0
01/12/2013 00:00,B82003,GP,400,0,2
01/12/2013 00:00,B82003,GP,410,1,0
01/12/2013 00:00,B82003,GP,420,0,1
01/12/2013 00:00,B82003,GP,430,0,1
01/12/2013 00:00,B82003,GP,502,9,8
01/12/2013 00:00,B82003,Other,100,1,0
01/12/2013 00:00,B82003,Other,101,1,1
01/12/2013 00:00,B82003,Other,110,5,9
01/12/2013 00:00,B82003,Other,120,1,4
01/12/2013 00:00,B82003,Other,130,2,2
01/12/2013 00:00,B82003,Other,170,1,1
01/12/2013 00:00,B82003,Other,180,0,1
01/12/2013 00:00,B82003,Other,190,0,1
01/12/2013 00:00,B82003,Other,307,2,0
01/12/2013 00:00,B82003,Other,320,1,10
01/12/2013 00:00,B82003,Other,330,1,0
01/12/2013 00:00,B82003,Other,361,2,1
01/12/2013 00:00,B82003,Other,410,0,2
01/12/2013 00:00,B82003,Other,420,0,2
01/12/2013 00:00,B82003,Other,430,1,0
01/12/2013 00:00,B82003,Other,501,0,10
01/12/2013 00:00,B82003,Other,502,4,5
01/12/2013 00:00,B82005,C2C,100,8,14
01/12/2013 00:00,B82005,C2C,101,4,4
01/12/2013 00:00,B82005,C2C,104,1,0
01/12/2013 00:00,B82005,C2C,106,2,0
01/12/2013 00:00,B82005,C2C,107,1,0
01/12/2013 00:00,B82005,C2C,110,30,9
01/12/2013 00:00,B82005,C2C,120,7,7
01/12/2013 00:00,B82005,C2C,130,21,13
01/12/2013 00:00,B82005,C2C,150,0,3
01/12/2013 00:00,B82005,C2C,160,1,3
01/12/2013 00:00,B82005,C2C,170,3,5
01/12/2013 00:00,B82005,C2C,171,1,0
01/12/2013 00:00,B82005,C2C,190,5,3
01/12/2013 00:00,B82005,C2C,191,4,0
01/12/2013 00:00,B82005,C2C,300,1,0
01/12/2013 00:00,B82005,C2C,301,7,11
01/12/2013 00:00,B82005,C2C,302,0,1
01/12/2013 00:00,B82005,C2C,303,7,8
01/12/2013 00:00,B82005,C2C,307,2,0
01/12/2013 00:00,B82005,C2C,320,53,6
01/12/2013 00:00,B82005,C2C,330,5,3
01/12/2013 00:00,B82005,C2C,340,7,6
01/12/2013 00:00,B82005,C2C,341,9,0
01/12/2013 00:00,B82005,C2C,361,2,1
01/12/2013 00:00,B82005,C2C,370,0,10
01/12/2013 00:00,B82005,C2C,400,0,13
01/12/2013 00:00,B82005,C2C,401,0,1
01/12/2013 00:00,B82005,C2C,410,4,1
01/12/2013 00:00,B82005,C2C,420,16,13
01/12/2013 00:00,B82005,C2C,430,8,4
01/12/2013 00:00,B82005,C2C,502,5,7
01/12/2013 00:00,B82005,GP,100,55,113
01/12/2013 00:00,B82005,GP,101,27,46
01/12/2013 00:00,B82005,GP,103,26,0
01/12/2013 00:00,B82005,GP,104,12,0
01/12/2013 00:00,B82005,GP,106,4,0
01/12/2013 00:00,B82005,GP,107,9,0
01/12/2013 00:00,B82005,GP,110,17,12
01/12/2013 00:00,B82005,GP,120,63,77
01/12/2013 00:00,B82005,GP,130,57,75
01/12/2013 00:00,B82005,GP,160,2,1
01/12/2013 00:00,B82005,GP,190,0,8
01/12/2013 00:00,B82005,GP,191,4,0
01/12/2013 00:00,B82005,GP,211,1,0
01/12/2013 00:00,B82005,GP,216,1,0
01/12/2013 00:00,B82005,GP,300,5,9
01/12/2013 00:00,B82005,GP,301,24,43
01/12/2013 00:00,B82005,GP,302,0,8
01/12/2013 00:00,B82005,GP,303,6,7
01/12/2013 00:00,B82005,GP,307,5,0
01/12/2013 00:00,B82005,GP,315,0,2
01/12/2013 00:00,B82005,GP,320,20,34
01/12/2013 00:00,B82005,GP,329,4,0
01/12/2013 00:00,B82005,GP,330,60,67
01/12/2013 00:00,B82005,GP,340,20,10
01/12/2013 00:00,B82005,GP,341,4,0
01/12/2013 00:00,B82005,GP,361,3,3
01/12/2013 00:00,B82005,GP,400,0,12
01/12/2013 00:00,B82005,GP,410,17,13
01/12/2013 00:00,B82005,GP,420,20,28
01/12/2013 00:00,B82005,GP,430,7,13
01/12/2013 00:00,B82005,GP,502,64,62
01/12/2013 00:00,B82005,Other,100,3,8
01/12/2013 00:00,B82005,Other,101,1,7
01/12/2013 00:00,B82005,Other,106,1,0
01/12/2013 00:00,B82005,Other,110,56,83
01/12/2013 00:00,B82005,Other,120,9,19
01/12/2013 00:00,B82005,Other,130,40,53
01/12/2013 00:00,B82005,Other,150,0,1
01/12/2013 00:00,B82005,Other,160,0,1
01/12/2013 00:00,B82005,Other,180,0,7
01/12/2013 00:00,B82005,Other,190,0,5
01/12/2013 00:00,B82005,Other,191,1,0
01/12/2013 00:00,B82005,Other,216,1,0
01/12/2013 00:00,B82005,Other,301,1,4
01/12/2013 00:00,B82005,Other,307,2,0
01/12/2013 00:00,B82005,Other,315,0,3
01/12/2013 00:00,B82005,Other,320,19,83
01/12/2013 00:00,B82005,Other,329,3,0
01/12/2013 00:00,B82005,Other,330,1,2
01/12/2013 00:00,B82005,Other,340,4,5
01/12/2013 00:00,B82005,Other,361,1,3
01/12/2013 00:00,B82005,Other,370,0,4
01/12/2013 00:00,B82005,Other,401,0,8
01/12/2013 00:00,B82005,Other,410,0,4
01/12/2013 00:00,B82005,Other,420,5,12
01/12/2013 00:00,B82005,Other,430,2,21
01/12/2013 00:00,B82005,Other,501,0,112
01/12/2013 00:00,B82005,Other,502,8,7
01/12/2013 00:00,B82006,C2C,100,1,0
01/12/2013 00:00,B82006,C2C,101,0,1
01/12/2013 00:00,B82006,C2C,110,4,1
01/12/2013 00:00,B82006,C2C,120,3,1
01/12/2013 00:00,B82006,C2C,130,1,0
01/12/2013 00:00,B82006,C2C,191,2,0
01/12/2013 00:00,B82006,C2C,301,0,1
01/12/2013 00:00,B82006,C2C,303,0,3
01/12/2013 00:00,B82006,C2C,320,5,1
01/12/2013 00:00,B82006,C2C,340,1,1
01/12/2013 00:00,B82006,C2C,370,0,3
01/12/2013 00:00,B82006,C2C,400,0,1
01/12/2013 00:00,B82006,C2C,410,1,0
01/12/2013 00:00,B82006,C2C,420,4,2
01/12/2013 00:00,B82006,C2C,430,3,0
01/12/2013 00:00,B82006,GP,100,3,4
01/12/2013 00:00,B82006,GP,101,5,6
01/12/2013 00:00,B82006,GP,103,1,0
01/12/2013 00:00,B82006,GP,106,1,0
01/12/2013 00:00,B82006,GP,107,2,0
01/12/2013 00:00,B82006,GP,110,0,3
01/12/2013 00:00,B82006,GP,120,4,1
01/12/2013 00:00,B82006,GP,130,5,5
01/12/2013 00:00,B82006,GP,211,1,0
01/12/2013 00:00,B82006,GP,300,0,4
01/12/2013 00:00,B82006,GP,301,1,4
01/12/2013 00:00,B82006,GP,302,0,1
01/12/2013 00:00,B82006,GP,320,0,7
01/12/2013 00:00,B82006,GP,330,7,9
01/12/2013 00:00,B82006,GP,340,1,0
01/12/2013 00:00,B82006,GP,361,0,1
01/12/2013 00:00,B82006,GP,400,0,2
01/12/2013 00:00,B82006,GP,410,2,2
01/12/2013 00:00,B82006,GP,420,5,5
01/12/2013 00:00,B82006,GP,502,10,6
01/12/2013 00:00,B82006,Other,100,0,3
01/12/2013 00:00,B82006,Other,101,1,1
01/12/2013 00:00,B82006,Other,103,1,0
01/12/2013 00:00,B82006,Other,110,7,11
01/12/2013 00:00,B82006,Other,120,0,4
01/12/2013 00:00,B82006,Other,130,1,3
01/12/2013 00:00,B82006,Other,180,0,1
01/12/2013 00:00,B82006,Other,190,0,1
01/12/2013 00:00,B82006,Other,301,0,1
01/12/2013 00:00,B82006,Other,303,1,0
01/12/2013 00:00,B82006,Other,315,0,1
01/12/2013 00:00,B82006,Other,320,2,4
01/12/2013 00:00,B82006,Other,329,1,0
01/12/2013 00:00,B82006,Other,330,0,1
01/12/2013 00:00,B82006,Other,340,1,1
01/12/2013 00:00,B82006,Other,370,0,1
01/12/2013 00:00,B82006,Other,430,0,3
01/12/2013 00:00,B82006,Other,501,0,8
01/12/2013 00:00,B82018,C2C,100,1,2
01/12/2013 00:00,B82018,C2C,101,3,1
01/12/2013 00:00,B82018,C2C,107,1,0
01/12/2013 00:00,B82018,C2C,110,9,1
01/12/2013 00:00,B82018,C2C,120,1,0
01/12/2013 00:00,B82018,C2C,130,1,2
01/12/2013 00:00,B82018,C2C,190,0,1
01/12/2013 00:00,B82018,C2C,301,1,0
01/12/2013 00:00,B82018,C2C,303,1,1
01/12/2013 00:00,B82018,C2C,320,9,1
01/12/2013 00:00,B82018,C2C,329,1,0
01/12/2013 00:00,B82018,C2C,330,0,1
01/12/2013 00:00,B82018,C2C,340,1,0
01/12/2013 00:00,B82018,C2C,361,1,1
01/12/2013 00:00,B82018,C2C,370,0,1
01/12/2013 00:00,B82018,C2C,400,0,1
01/12/2013 00:00,B82018,C2C,401,0,1
01/12/2013 00:00,B82018,C2C,420,0,2
01/12/2013 00:00,B82018,C2C,430,1,1
01/12/2013 00:00,B82018,GP,100,4,11
01/12/2013 00:00,B82018,GP,101,1,2
01/12/2013 00:00,B82018,GP,103,1,0
01/12/2013 00:00,B82018,GP,104,3,0
01/12/2013 00:00,B82018,GP,106,1,0
01/12/2013 00:00,B82018,GP,107,2,0
01/12/2013 00:00,B82018,GP,110,2,1
01/12/2013 00:00,B82018,GP,120,9,14
01/12/2013 00:00,B82018,GP,130,8,9
01/12/2013 00:00,B82018,GP,160,0,1
01/12/2013 00:00,B82018,GP,190,0,1
01/12/2013 00:00,B82018,GP,300,1,2
01/12/2013 00:00,B82018,GP,301,5,11
01/12/2013 00:00,B82018,GP,302,0,1
01/12/2013 00:00,B82018,GP,303,2,1
01/12/2013 00:00,B82018,GP,320,4,5
01/12/2013 00:00,B82018,GP,329,1,0
01/12/2013 00:00,B82018,GP,330,14,9
01/12/2013 00:00,B82018,GP,340,0,2
01/12/2013 00:00,B82018,GP,361,0,1
01/12/2013 00:00,B82018,GP,400,0,2
01/12/2013 00:00,B82018,GP,410,5,4
01/12/2013 00:00,B82018,GP,420,7,3
01/12/2013 00:00,B82018,GP,430,0,1
01/12/2013 00:00,B82018,GP,502,6,9
01/12/2013 00:00,B82018,Other,100,0,2
01/12/2013 00:00,B82018,Other,110,6,17
01/12/2013 00:00,B82018,Other,120,1,2
01/12/2013 00:00,B82018,Other,130,3,7
01/12/2013 00:00,B82018,Other,180,0,1
01/12/2013 00:00,B82018,Other,302,0,1
01/12/2013 00:00,B82018,Other,320,4,12
01/12/2013 00:00,B82018,Other,340,0,1
01/12/2013 00:00,B82018,Other,420,1,1
01/12/2013 00:00,B82018,Other,430,3,3
01/12/2013 00:00,B82018,Other,501,0,3
01/12/2013 00:00,B82018,Other,502,0,1
01/12/2013 00:00,B82021,C2C,100,1,2
01/12/2013 00:00,B82021,C2C,101,3,1
01/12/2013 00:00,B82021,C2C,110,3,0
01/12/2013 00:00,B82021,C2C,120,2,1
01/12/2013 00:00,B82021,C2C,130,2,0
01/12/2013 00:00,B82021,C2C,160,0,2
01/12/2013 00:00,B82021,C2C,301,1,2
01/12/2013 00:00,B82021,C2C,320,19,1
01/12/2013 00:00,B82021,C2C,340,1,0
01/12/2013 00:00,B82021,C2C,370,0,3
01/12/2013 00:00,B82021,C2C,401,0,1
01/12/2013 00:00,B82021,C2C,420,1,1
01/12/2013 00:00,B82021,C2C,430,1,0
01/12/2013 00:00,B82021,C2C,502,1,0
01/12/2013 00:00,B82021,GP,100,7,15
01/12/2013 00:00,B82021,GP,101,4,9
01/12/2013 00:00,B82021,GP,103,2,0
01/12/2013 00:00,B82021,GP,104,2,0
01/12/2013 00:00,B82021,GP,107,3,0
01/12/2013 00:00,B82021,GP,110,5,2
01/12/2013 00:00,B82021,GP,120,12,15
01/12/2013 00:00,B82021,GP,130,14,13
01/12/2013 00:00,B82021,GP,190,0,4
01/12/2013 00:00,B82021,GP,191,3,0
01/12/2013 00:00,B82021,GP,300,1,1
01/12/2013 00:00,B82021,GP,301,4,11
01/12/2013 00:00,B82021,GP,302,0,5
01/12/2013 00:00,B82021,GP,303,1,2
01/12/2013 00:00,B82021,GP,307,1,0
01/12/2013 00:00,B82021,GP,320,4,10
01/12/2013 00:00,B82021,GP,329,2,0
01/12/2013 00:00,B82021,GP,330,8,8
01/12/2013 00:00,B82021,GP,340,1,2
01/12/2013 00:00,B82021,GP,361,1,2
01/12/2013 00:00,B82021,GP,400,0,5
01/12/2013 00:00,B82021,GP,410,3,3
01/12/2013 00:00,B82021,GP,420,4,3
01/12/2013 00:00,B82021,GP,430,0,4
01/12/2013 00:00,B82021,GP,502,6,12
01/12/2013 00:00,B82021,Other,100,0,4
01/12/2013 00:00,B82021,Other,110,8,11
01/12/2013 00:00,B82021,Other,120,1,1
01/12/2013 00:00,B82021,Other,130,11,9
01/12/2013 00:00,B82021,Other,190,0,1
01/12/2013 00:00,B82021,Other,307,2,0
01/12/2013 00:00,B82021,Other,320,2,22
01/12/2013 00:00,B82021,Other,330,0,1
01/12/2013 00:00,B82021,Other,370,0,1
01/12/2013 00:00,B82021,Other,401,0,2
01/12/2013 00:00,B82021,Other,410,0,1
01/12/2013 00:00,B82021,Other,430,2,0
01/12/2013 00:00,B82021,Other,501,0,5
01/12/2013 00:00,B82026,C2C,100,4,5
01/12/2013 00:00,B82026,C2C,101,2,3
01/12/2013 00:00,B82026,C2C,104,2,0
01/12/2013 00:00,B82026,C2C,110,10,7
01/12/2013 00:00,B82026,C2C,120,2,1
01/12/2013 00:00,B82026,C2C,130,13,4
01/12/2013 00:00,B82026,C2C,150,0,1
01/12/2013 00:00,B82026,C2C,190,3,0
01/12/2013 00:00,B82026,C2C,191,2,0
01/12/2013 00:00,B82026,C2C,300,1,0
01/12/2013 00:00,B82026,C2C,301,3,5
01/12/2013 00:00,B82026,C2C,302,0,1
01/12/2013 00:00,B82026,C2C,303,6,4
01/12/2013 00:00,B82026,C2C,307,1,0
01/12/2013 00:00,B82026,C2C,320,34,6
01/12/2013 00:00,B82026,C2C,329,2,0
01/12/2013 00:00,B82026,C2C,330,4,3
01/12/2013 00:00,B82026,C2C,340,3,2
01/12/2013 00:00,B82026,C2C,341,2,0
01/12/2013 00:00,B82026,C2C,370,0,4
01/12/2013 00:00,B82026,C2C,401,0,1
01/12/2013 00:00,B82026,C2C,410,1,0
01/12/2013 00:00,B82026,C2C,420,3,8
01/12/2013 00:00,B82026,C2C,430,1,3
01/12/2013 00:00,B82026,C2C,502,3,1
01/12/2013 00:00,B82026,GP,100,21,51
01/12/2013 00:00,B82026,GP,101,13,26
01/12/2013 00:00,B82026,GP,103,9,0
01/12/2013 00:00,B82026,GP,104,2,0
01/12/2013 00:00,B82026,GP,106,4,0
01/12/2013 00:00,B82026,GP,107,4,0
01/12/2013 00:00,B82026,GP,110,8,17
01/12/2013 00:00,B82026,GP,120,32,52
01/12/2013 00:00,B82026,GP,130,38,63
01/12/2013 00:00,B82026,GP,190,0,5
01/12/2013 00:00,B82026,GP,191,5,0
01/12/2013 00:00,B82026,GP,216,2,0
01/12/2013 00:00,B82026,GP,300,1,2
01/12/2013 00:00,B82026,GP,301,13,14
01/12/2013 00:00,B82026,GP,302,0,5
01/12/2013 00:00,B82026,GP,303,3,3
01/12/2013 00:00,B82026,GP,307,2,0
01/12/2013 00:00,B82026,GP,313,0,1
01/12/2013 00:00,B82026,GP,315,0,2
01/12/2013 00:00,B82026,GP,320,19,23
01/12/2013 00:00,B82026,GP,329,4,0
01/12/2013 00:00,B82026,GP,330,31,19
01/12/2013 00:00,B82026,GP,340,12,14
01/12/2013 00:00,B82026,GP,361,2,1
01/12/2013 00:00,B82026,GP,400,0,14
01/12/2013 00:00,B82026,GP,410,7,3
01/12/2013 00:00,B82026,GP,420,8,8
01/12/2013 00:00,B82026,GP,430,1,10
01/12/2013 00:00,B82026,GP,502,32,36
01/12/2013 00:00,B82026,Other,100,1,4
01/12/2013 00:00,B82026,Other,101,1,0
01/12/2013 00:00,B82026,Other,110,20,32
01/12/2013 00:00,B82026,Other,120,3,3
01/12/2013 00:00,B82026,Other,130,17,20
01/12/2013 00:00,B82026,Other,150,0,1
01/12/2013 00:00,B82026,Other,160,0,2
01/12/2013 00:00,B82026,Other,170,1,0
01/12/2013 00:00,B82026,Other,180,0,1
01/12/2013 00:00,B82026,Other,190,0,5
01/12/2013 00:00,B82026,Other,301,0,3
01/12/2013 00:00,B82026,Other,302,0,1
01/12/2013 00:00,B82026,Other,303,2,1
01/12/2013 00:00,B82026,Other,307,3,0
01/12/2013 00:00,B82026,Other,315,0,1
01/12/2013 00:00,B82026,Other,320,11,61
01/12/2013 00:00,B82026,Other,329,3,0
01/12/2013 00:00,B82026,Other,340,0,3
01/12/2013 00:00,B82026,Other,361,0,1
01/12/2013 00:00,B82026,Other,370,0,4
01/12/2013 00:00,B82026,Other,401,0,1
01/12/2013 00:00,B82026,Other,410,0,2
01/12/2013 00:00,B82026,Other,420,1,4
01/12/2013 00:00,B82026,Other,430,1,10
01/12/2013 00:00,B82026,Other,501,0,22
01/12/2013 00:00,B82026,Other,502,2,2
01/12/2013 00:00,B82026,Other,510,0,1
01/12/2013 00:00,B82031,C2C,100,3,2
01/12/2013 00:00,B82031,C2C,101,1,0
01/12/2013 00:00,B82031,C2C,110,6,5
01/12/2013 00:00,B82031,C2C,130,1,2
01/12/2013 00:00,B82031,C2C,191,1,0
01/12/2013 00:00,B82031,C2C,300,1,0
01/12/2013 00:00,B82031,C2C,301,2,3
01/12/2013 00:00,B82031,C2C,303,2,2
01/12/2013 00:00,B82031,C2C,320,14,0
01/12/2013 00:00,B82031,C2C,330,1,0
01/12/2013 00:00,B82031,C2C,370,0,2
01/12/2013 00:00,B82031,C2C,401,0,2
01/12/2013 00:00,B82031,C2C,420,4,3
01/12/2013 00:00,B82031,C2C,430,1,1
01/12/2013 00:00,B82031,C2C,502,1,1
01/12/2013 00:00,B82031,C2C,800,0,1
01/12/2013 00:00,B82031,GP,100,6,19
01/12/2013 00:00,B82031,GP,101,9,10
01/12/2013 00:00,B82031,GP,103,3,0
01/12/2013 00:00,B82031,GP,104,3,0
01/12/2013 00:00,B82031,GP,107,1,0
01/12/2013 00:00,B82031,GP,110,3,3
01/12/2013 00:00,B82031,GP,120,11,25
01/12/2013 00:00,B82031,GP,130,8,9
01/12/2013 00:00,B82031,GP,160,0,3
01/12/2013 00:00,B82031,GP,190,0,2
01/12/2013 00:00,B82031,GP,191,2,0
01/12/2013 00:00,B82031,GP,300,1,4
01/12/2013 00:00,B82031,GP,301,6,11
01/12/2013 00:00,B82031,GP,302,1,1
01/12/2013 00:00,B82031,GP,303,2,1
01/12/2013 00:00,B82031,GP,320,5,9
01/12/2013 00:00,B82031,GP,329,3,0
01/12/2013 00:00,B82031,GP,330,17,14
01/12/2013 00:00,B82031,GP,340,2,3
01/12/2013 00:00,B82031,GP,341,1,0
01/12/2013 00:00,B82031,GP,400,0,2
01/12/2013 00:00,B82031,GP,410,3,1
01/12/2013 00:00,B82031,GP,420,1,2
01/12/2013 00:00,B82031,GP,430,2,7
01/12/2013 00:00,B82031,GP,502,8,14
01/12/2013 00:00,B82031,Other,101,0,2
01/12/2013 00:00,B82031,Other,107,1,0
01/12/2013 00:00,B82031,Other,110,7,10
01/12/2013 00:00,B82031,Other,120,0,1
01/12/2013 00:00,B82031,Other,130,3,6
01/12/2013 00:00,B82031,Other,180,0,1
01/12/2013 00:00,B82031,Other,320,1,20
01/12/2013 00:00,B82031,Other,370,0,1
01/12/2013 00:00,B82031,Other,410,0,2
01/12/2013 00:00,B82031,Other,420,0,2
01/12/2013 00:00,B82031,Other,430,0,4
01/12/2013 00:00,B82031,Other,501,0,4
01/12/2013 00:00,B82031,Other,502,1,3
01/12/2013 00:00,B82031,Other,510,0,2
01/12/2013 00:00,B82033,C2C,100,1,5
01/12/2013 00:00,B82033,C2C,101,0,2
01/12/2013 00:00,B82033,C2C,110,4,9
01/12/2013 00:00,B82033,C2C,120,0,2
01/12/2013 00:00,B82033,C2C,130,2,3
01/12/2013 00:00,B82033,C2C,170,0,1
01/12/2013 00:00,B82033,C2C,301,1,1
01/12/2013 00:00,B82033,C2C,320,4,2
01/12/2013 00:00,B82033,C2C,321,0,1
01/12/2013 00:00,B82033,C2C,340,0,1
01/12/2013 00:00,B82033,C2C,341,2,0
01/12/2013 00:00,B82033,C2C,370,0,4
01/12/2013 00:00,B82033,C2C,420,0,3
01/12/2013 00:00,B82033,C2C,501,0,1
01/12/2013 00:00,B82033,C2C,502,2,1
01/12/2013 00:00,B82033,GP,100,24,29
01/12/2013 00:00,B82033,GP,101,6,5
01/12/2013 00:00,B82033,GP,103,5,0
01/12/2013 00:00,B82033,GP,104,2,0
01/12/2013 00:00,B82033,GP,107,2,0
01/12/2013 00:00,B82033,GP,110,11,6
01/12/2013 00:00,B82033,GP,120,16,10
01/12/2013 00:00,B82033,GP,130,22,36
01/12/2013 00:00,B82033,GP,160,0,1
01/12/2013 00:00,B82033,GP,190,0,1
01/12/2013 00:00,B82033,GP,191,3,0
01/12/2013 00:00,B82033,GP,300,2,3
01/12/2013 00:00,B82033,GP,301,8,21
01/12/2013 00:00,B82033,GP,302,0,3
01/12/2013 00:00,B82033,GP,307,1,0
01/12/2013 00:00,B82033,GP,320,11,12
01/12/2013 00:00,B82033,GP,326,0,1
01/12/2013 00:00,B82033,GP,330,14,13
01/12/2013 00:00,B82033,GP,340,3,9
01/12/2013 00:00,B82033,GP,400,0,5
01/12/2013 00:00,B82033,GP,410,1,8
01/12/2013 00:00,B82033,GP,420,2,9
01/12/2013 00:00,B82033,GP,430,0,2
01/12/2013 00:00,B82033,GP,501,0,4
01/12/2013 00:00,B82033,GP,502,20,15
01/12/2013 00:00,B82033,GP,510,0,8
01/12/2013 00:00,B82033,Other,100,2,4
01/12/2013 00:00,B82033,Other,101,3,0
01/12/2013 00:00,B82033,Other,110,8,4
01/12/2013 00:00,B82033,Other,120,0,2
01/12/2013 00:00,B82033,Other,130,9,10
01/12/2013 00:00,B82033,Other,300,3,1
01/12/2013 00:00,B82033,Other,301,0,1
01/12/2013 00:00,B82033,Other,302,0,1
01/12/2013 00:00,B82033,Other,320,2,18
01/12/2013 00:00,B82033,Other,326,0,2
01/12/2013 00:00,B82033,Other,340,1,2
01/12/2013 00:00,B82033,Other,370,0,2
01/12/2013 00:00,B82033,Other,420,3,2
01/12/2013 00:00,B82033,Other,430,0,2
01/12/2013 00:00,B82033,Other,502,1,1
01/12/2013 00:00,B82041,C2C,100,1,4
01/12/2013 00:00,B82041,C2C,101,3,3
01/12/2013 00:00,B82041,C2C,104,1,0
01/12/2013 00:00,B82041,C2C,110,10,3
01/12/2013 00:00,B82041,C2C,120,2,2
01/12/2013 00:00,B82041,C2C,130,8,1
01/12/2013 00:00,B82041,C2C,150,0,1
01/12/2013 00:00,B82041,C2C,160,0,1
01/12/2013 00:00,B82041,C2C,170,3,3
01/12/2013 00:00,B82041,C2C,190,1,0
01/12/2013 00:00,B82041,C2C,191,1,0
01/12/2013 00:00,B82041,C2C,301,5,3
01/12/2013 00:00,B82041,C2C,302,0,1
01/12/2013 00:00,B82041,C2C,303,1,3
01/12/2013 00:00,B82041,C2C,320,16,3
01/12/2013 00:00,B82041,C2C,330,2,3
01/12/2013 00:00,B82041,C2C,340,0,1
01/12/2013 00:00,B82041,C2C,341,1,0
01/12/2013 00:00,B82041,C2C,361,1,0
01/12/2013 00:00,B82041,C2C,370,0,5
01/12/2013 00:00,B82041,C2C,401,0,1
01/12/2013 00:00,B82041,C2C,410,1,0
01/12/2013 00:00,B82041,C2C,420,2,3
01/12/2013 00:00,B82041,C2C,430,4,2
01/12/2013 00:00,B82041,C2C,502,4,2
01/12/2013 00:00,B82041,GP,100,18,39
01/12/2013 00:00,B82041,GP,101,10,12
01/12/2013 00:00,B82041,GP,103,2,0
01/12/2013 00:00,B82041,GP,104,3,0
01/12/2013 00:00,B82041,GP,106,2,0
01/12/2013 00:00,B82041,GP,107,3,0
01/12/2013 00:00,B82041,GP,110,7,8
01/12/2013 00:00,B82041,GP,120,22,24
01/12/2013 00:00,B82041,GP,130,11,14
01/12/2013 00:00,B82041,GP,190,0,2
